method,backbone_id,seed_left,seed_right,seed_pair_identity_pct,seed_pair_diversity_pct
base,9627,42,44,74.38524590163934,25.61475409836066
base,9627,43,44,77.04918032786885,22.95081967213115
base,9631,42,43,53.72340425531915,46.27659574468085
base,9631,42,44,56.91489361702128,43.08510638297872
base,9631,43,44,61.702127659574465,38.297872340425535
base,9641,42,43,70.32967032967034,29.670329670329664
base,9641,42,44,70.32967032967034,29.670329670329664
base,9641,43,44,68.57142857142857,31.428571428571427
base,9649,42,43,74.85928705440901,25.14071294559099
base,9649,42,44,73.73358348968105,26.266416510318948
base,9649,43,44,74.48405253283302,25.515947467166978
base,9671,42,43,71.08843537414967,28.91156462585034
base,9671,42,44,69.72789115646259,30.272108843537417
base,9671,43,44,77.21088435374149,22.789115646258505
base,9676,42,43,63.47517730496454,36.52482269503546
base,9676,42,44,63.12056737588653,36.87943262411347
base,9676,43,44,63.12056737588653,36.87943262411347
base,9695,42,43,65.40880503144653,34.59119496855346
base,9695,42,44,57.861635220125784,42.138364779874216
base,9695,43,44,62.264150943396224,37.735849056603776
base,9715,42,43,69.49685534591194,30.503144654088054
base,9715,42,44,70.44025157232704,29.55974842767296
base,9715,43,44,68.55345911949685,31.44654088050315
base,9757,42,43,70.98214285714286,29.01785714285714
base,9757,42,44,68.30357142857143,31.69642857142857
base,9757,43,44,70.98214285714286,29.01785714285714
base,9758,42,43,79.33673469387756,20.663265306122447
base,9758,42,44,76.78571428571429,23.214285714285708
base,9758,43,44,74.74489795918367,25.255102040816325
base,9763,42,43,71.68576104746317,28.31423895253683
base,9763,42,44,67.9214402618658,32.0785597381342
base,9763,43,44,71.35842880523732,28.641571194762683
base,9765,42,43,72.44582043343654,27.554179566563462
base,9765,42,44,76.16099071207431,23.839009287925695
base,9765,43,44,80.4953560371517,19.5046439628483
base,9767,42,43,70.67448680351906,29.325513196480934
base,9767,42,44,79.47214076246334,20.52785923753666
base,9767,43,44,71.26099706744868,28.739002932551315
base,9775,42,43,73.85740402193784,26.142595978062154
base,9775,42,44,74.58866544789763,25.41133455210237
base,9775,43,44,73.85740402193784,26.142595978062154
base,9792,42,43,38.57142857142858,61.42857142857143
base,9792,42,44,61.42857142857143,38.57142857142857
base,9792,43,44,30.0,70.0
base,9802,42,43,76.88311688311688,23.116883116883113
base,9802,42,44,76.1038961038961,23.89610389610389
base,9802,43,44,80.25974025974027,19.740259740259734
base,9807,42,43,66.07669616519173,33.92330383480826
base,9807,42,44,69.32153392330383,30.678466076696164
base,9807,43,44,67.55162241887905,32.448377581120944
base,9810,42,43,74.82993197278913,25.170068027210878
base,9810,42,44,64.62585034013605,35.37414965986394
base,9810,43,44,68.70748299319727,31.292517006802722
base,9868,42,43,46.321525885558586,53.67847411444142
base,9868,42,44,48.50136239782017,51.49863760217983
base,9868,43,44,50.13623978201635,49.86376021798365
base,9873,42,43,72.9113924050633,27.088607594936708
base,9873,42,44,76.70886075949367,23.291139240506332
base,9873,43,44,74.68354430379746,25.31645569620253
base,9877,42,43,44.827586206896555,55.172413793103445
base,9877,42,44,44.827586206896555,55.172413793103445
base,9877,43,44,37.06896551724138,62.93103448275862
base,9886,42,43,76.37362637362637,23.62637362637363
base,9886,42,44,78.57142857142857,21.42857142857143
base,9886,43,44,72.52747252747253,27.472527472527474
base,9895,42,43,67.27272727272727,32.72727272727273
base,9895,42,44,69.6969696969697,30.303030303030297
base,9895,43,44,65.45454545454545,34.54545454545455
base,9900,42,43,77.04918032786885,22.95081967213115
base,9900,42,44,63.934426229508205,36.065573770491795
base,9900,43,44,69.39890710382514,30.601092896174865
base,9902,42,43,60.332103321033216,39.667896678966784
base,9902,42,44,60.147601476014756,39.852398523985244
base,9902,43,44,55.71955719557196,44.28044280442804
base,9922,42,43,57.01754385964912,42.98245614035088
base,9922,42,44,48.24561403508772,51.75438596491229
base,9922,43,44,52.63157894736842,47.36842105263158
base,9936,42,43,72.05128205128204,27.94871794871795
base,9936,42,44,72.3076923076923,27.692307692307693
base,9936,43,44,73.58974358974359,26.410256410256405
base,9949,42,43,28.07017543859649,71.9298245614035
base,9949,42,44,22.807017543859647,77.19298245614034
base,9949,43,44,49.122807017543856,50.877192982456144
base,9966,42,43,76.35467980295566,23.645320197044338
base,9966,42,44,73.39901477832512,26.60098522167488
base,9966,43,44,70.93596059113301,29.064039408866993
base,9974,42,43,66.76258992805757,33.23741007194244
base,9974,42,44,66.76258992805757,33.23741007194244
base,9974,43,44,67.19424460431654,32.805755395683455
marslike,0007,42,43,72.61261261261261,27.387387387387385
marslike,0007,42,44,70.09009009009009,29.909909909909913
marslike,0007,43,44,73.33333333333333,26.66666666666667
marslike,0014,42,43,53.459119496855344,46.540880503144656
marslike,0014,42,44,58.490566037735846,41.509433962264154
marslike,0014,43,44,53.459119496855344,46.540880503144656
marslike,0026,42,43,77.89115646258503,22.10884353741497
marslike,0026,42,44,77.55102040816327,22.44897959183674
marslike,0026,43,44,76.19047619047619,23.809523809523814
marslike,0049,42,43,69.89247311827957,30.107526881720425
marslike,0049,42,44,71.50537634408603,28.494623655913976
marslike,0049,43,44,68.81720430107528,31.182795698924725
marslike,0060,42,43,72.88135593220339,27.118644067796616
marslike,0060,42,44,66.52542372881356,33.47457627118644
marslike,0060,43,44,70.76271186440678,29.23728813559322
marslike,0062,42,43,76.11940298507463,23.880597014925375
marslike,0062,42,44,74.6268656716418,25.373134328358205
marslike,0062,43,44,73.13432835820896,26.865671641791046
marslike,0076,42,43,70.23809523809523,29.761904761904766
marslike,0076,42,44,64.28571428571429,35.71428571428571
marslike,0076,43,44,60.71428571428571,39.28571428571429
marslike,0095,42,43,76.15384615384615,23.84615384615385
marslike,0095,42,44,75.0,25.0
marslike,0095,43,44,74.23076923076923,25.769230769230766
marslike,0115,42,43,71.86311787072243,28.136882129277563
marslike,0115,42,44,74.1444866920152,25.85551330798479
marslike,0115,43,44,78.70722433460075,21.292775665399244
marslike,0128,42,43,75.71428571428571,24.28571428571429
marslike,0128,42,44,67.85714285714286,32.14285714285714
marslike,0128,43,44,75.71428571428571,24.28571428571429
marslike,0146,42,43,74.3801652892562,25.619834710743806
marslike,0146,42,44,66.11570247933885,33.88429752066116
marslike,0146,43,44,76.03305785123968,23.966942148760328
marslike,0153,42,43,65.4320987654321,34.5679012345679
marslike,0153,42,44,61.72839506172839,38.27160493827161
marslike,0153,43,44,66.66666666666666,33.333333333333336
marslike,0154,42,43,74.8792270531401,25.120772946859905
marslike,0154,42,44,69.08212560386472,30.917874396135268
marslike,0154,43,44,71.49758454106279,28.502415458937204
marslike,0161,42,43,74.32762836185819,25.67237163814181
marslike,0161,42,44,75.06112469437653,24.938875305623476
marslike,0161,43,44,76.28361858190709,23.716381418092915
marslike,0168,42,43,56.75675675675676,43.24324324324324
marslike,0168,42,44,58.108108108108105,41.891891891891895
marslike,0168,43,44,65.76576576576578,34.23423423423423
marslike,0173,42,43,73.78335949764521,26.216640502354792
marslike,0173,42,44,72.05651491365776,27.943485086342235
marslike,0173,43,44,71.58555729984302,28.414442700156982
marslike,0193,42,43,80.26315789473685,19.736842105263154
marslike,0193,42,44,74.56140350877193,25.438596491228072
marslike,0193,43,44,75.0,25.0
marslike,0219,42,43,72.26277372262774,27.73722627737226
marslike,0219,42,44,72.26277372262774,27.73722627737226
marslike,0219,43,44,67.88321167883211,32.11678832116789
marslike,0226,42,43,73.64341085271317,26.356589147286826
marslike,0226,42,44,68.21705426356588,31.782945736434108
marslike,0226,43,44,73.64341085271317,26.356589147286826
marslike,0233,42,43,65.56962025316456,34.430379746835435
marslike,0233,42,44,63.79746835443038,36.20253164556962
marslike,0233,43,44,61.39240506329114,38.60759493670886
marslike,0238,42,43,77.01149425287356,22.988505747126442
marslike,0238,42,44,71.83908045977012,28.16091954022989
marslike,0238,43,44,74.71264367816092,25.287356321839084
marslike,0240,42,43,74.56953642384106,25.430463576158946
marslike,0240,42,44,77.21854304635761,22.781456953642387
marslike,0240,43,44,77.21854304635761,22.781456953642387
marslike,0250,42,43,73.93939393939394,26.060606060606062
marslike,0250,42,44,72.12121212121212,27.878787878787882
marslike,0250,43,44,73.33333333333333,26.66666666666667
marslike,0264,42,43,78.53107344632768,21.46892655367232
marslike,0264,42,44,71.1864406779661,28.8135593220339
marslike,0264,43,44,72.88135593220339,27.118644067796616
marslike,0265,42,43,69.04761904761905,30.952380952380953
marslike,0265,42,44,65.47619047619048,34.523809523809526
marslike,0265,43,44,67.85714285714286,32.14285714285714
marslike,0268,42,43,64.05594405594405,35.94405594405594
marslike,0268,42,44,65.03496503496503,34.96503496503497
marslike,0268,43,44,65.59440559440559,34.40559440559441
marslike,0269,42,43,78.96678966789668,21.033210332103323
marslike,0269,42,44,76.75276752767527,23.24723247232472
marslike,0269,43,44,78.59778597785979,21.40221402214022
marslike,0291,42,43,63.2183908045977,36.7816091954023
marslike,0291,42,44,78.16091954022988,21.83908045977011
marslike,0291,43,44,60.91954022988506,39.08045977011494
marslike,0298,42,43,69.75806451612904,30.241935483870964
marslike,0298,42,44,72.17741935483872,27.82258064516129
marslike,0298,43,44,66.12903225806451,33.87096774193549
marslike,0312,42,43,71.78217821782178,28.21782178217822
marslike,0312,42,44,71.28712871287128,28.712871287128717
marslike,0312,43,44,72.77227722772277,27.22772277227723
marslike,0321,42,43,62.7906976744186,37.2093023255814
marslike,0321,42,44,63.95348837209303,36.04651162790697
marslike,0321,43,44,62.2093023255814,37.7906976744186
marslike,0356,42,43,59.34065934065934,40.65934065934066
marslike,0356,42,44,62.857142857142854,37.142857142857146
marslike,0356,43,44,59.56043956043956,40.43956043956044
marslike,0358,42,43,73.17880794701986,26.821192052980138
marslike,0358,42,44,74.17218543046357,25.82781456953642
marslike,0358,43,44,73.17880794701986,26.821192052980138
marslike,0369,42,43,72.98245614035088,27.017543859649116
marslike,0369,42,44,72.63157894736842,27.368421052631575
marslike,0369,43,44,71.9298245614035,28.07017543859649
marslike,0370,42,43,69.36936936936937,30.630630630630627
marslike,0370,42,44,70.27027027027027,29.729729729729726
marslike,0370,43,44,75.67567567567568,24.32432432432432
marslike,0376,42,43,69.37321937321937,30.626780626780626
marslike,0376,42,44,73.93162393162393,26.068376068376065
marslike,0376,43,44,69.08831908831908,30.911680911680918
marslike,0384,42,43,75.59055118110236,24.409448818897637
marslike,0384,42,44,57.48031496062992,42.51968503937008
marslike,0384,43,44,61.417322834645674,38.582677165354326
marslike,0391,42,43,72.01834862385321,27.981651376146786
marslike,0391,42,44,67.88990825688074,32.11009174311926
marslike,0391,43,44,75.68807339449542,24.311926605504585
marslike,0398,42,43,63.1578947368421,36.8421052631579
marslike,0398,42,44,66.77631578947368,33.223684210526315
marslike,0398,43,44,71.38157894736842,28.618421052631582
marslike,0410,42,43,75.40229885057471,24.597701149425287
marslike,0410,42,44,77.01149425287356,22.988505747126442
marslike,0410,43,44,73.5632183908046,26.436781609195403
marslike,0413,42,43,74.14248021108179,25.857519788918204
marslike,0413,42,44,74.01055408970977,25.989445910290232
marslike,0413,43,44,72.95514511873351,27.044854881266488
marslike,0415,42,43,63.888888888888886,36.111111111111114
marslike,0415,42,44,72.22222222222221,27.77777777777778
marslike,0415,43,44,70.83333333333334,29.166666666666664
marslike,0424,42,43,67.68211920529801,32.31788079470199
marslike,0424,42,44,70.86092715231787,29.139072847682122
marslike,0424,43,44,72.05298013245033,27.94701986754967
marslike,0428,42,43,67.08860759493672,32.91139240506329
marslike,0428,42,44,72.57383966244726,27.42616033755274
marslike,0428,43,44,70.46413502109705,29.53586497890295
marslike,0450,42,43,70.61855670103093,29.381443298969067
marslike,0450,42,44,71.64948453608247,28.350515463917525
marslike,0450,43,44,68.04123711340206,31.958762886597935
marslike,0455,42,43,59.6551724137931,40.3448275862069
marslike,0455,42,44,63.44827586206897,36.55172413793103
marslike,0455,43,44,58.620689655172406,41.379310344827594
marslike,0457,42,43,69.7566628041715,30.243337195828502
marslike,0457,42,44,69.0614136732329,30.938586326767094
marslike,0457,43,44,68.71378910776362,31.286210892236387
marslike,0462,42,43,75.52301255230127,24.47698744769874
marslike,0462,42,44,71.54811715481172,28.45188284518828
marslike,0462,43,44,74.47698744769873,25.52301255230126
marslike,0471,42,43,63.90977443609023,36.09022556390977
marslike,0471,42,44,61.65413533834586,38.34586466165414
marslike,0471,43,44,58.64661654135338,41.35338345864662
marslike,0475,42,43,67.27272727272727,32.72727272727273
marslike,0475,42,44,70.9090909090909,29.09090909090909
marslike,0475,43,44,63.63636363636363,36.36363636363637
marslike,0497,42,43,66.36636636636636,33.63363363363363
marslike,0497,42,44,67.26726726726727,32.73273273273273
marslike,0497,43,44,66.96696696696696,33.033033033033036
marslike,0512,42,43,74.6059544658494,25.39404553415061
marslike,0512,42,44,68.47635726795096,31.52364273204904
marslike,0512,43,44,70.75306479859896,29.246935201401048
marslike,0513,42,43,75.84615384615384,24.15384615384616
marslike,0513,42,44,73.6923076923077,26.30769230769231
marslike,0513,43,44,73.84615384615385,26.15384615384615
marslike,0556,42,43,63.020833333333336,36.979166666666664
marslike,0556,42,44,61.979166666666664,38.020833333333336
marslike,0556,43,44,67.70833333333334,32.291666666666664
marslike,0563,42,43,70.42640990371389,29.573590096286107
marslike,0563,42,44,72.90233837689132,27.09766162310867
marslike,0563,43,44,70.56396148555709,29.43603851444292
marslike,0615,42,43,72.28070175438597,27.719298245614034
marslike,0615,42,44,70.87719298245614,29.122807017543863
marslike,0615,43,44,72.28070175438597,27.719298245614034
marslike,0626,42,43,77.21518987341773,22.78481012658228
marslike,0626,42,44,72.78481012658227,27.21518987341772
marslike,0626,43,44,74.0506329113924,25.9493670886076
marslike,0641,42,43,57.44274809160306,42.55725190839694
marslike,0641,42,44,63.93129770992366,36.06870229007634
marslike,0641,43,44,57.25190839694656,42.74809160305344
marslike,0646,42,43,46.36363636363636,53.63636363636364
marslike,0646,42,44,71.81818181818181,28.181818181818187
marslike,0646,43,44,43.63636363636363,56.363636363636374
marslike,0668,42,43,66.96696696696696,33.033033033033036
marslike,0668,42,44,69.36936936936937,30.630630630630627
marslike,0668,43,44,68.16816816816817,31.831831831831835
marslike,0690,42,43,70.16129032258065,29.838709677419352
marslike,0690,42,44,80.64516129032258,19.354838709677423
marslike,0690,43,44,71.7741935483871,28.2258064516129
marslike,0701,42,43,73.27188940092167,26.728110599078335
marslike,0701,42,44,72.11981566820278,27.88018433179723
marslike,0701,43,44,72.81105990783409,27.188940092165904
marslike,0711,42,43,49.166666666666664,50.83333333333333
marslike,0711,42,44,51.66666666666667,48.33333333333333
marslike,0711,43,44,75.0,25.0
marslike,0713,42,43,50.72463768115942,49.27536231884058
marslike,0713,42,44,57.971014492753625,42.028985507246375
marslike,0713,43,44,53.62318840579711,46.37681159420289
marslike,0744,42,43,63.41463414634146,36.58536585365854
marslike,0744,42,44,60.24390243902439,39.75609756097561
marslike,0744,43,44,64.63414634146342,35.36585365853659
marslike,0747,42,43,58.82352941176471,41.17647058823529
marslike,0747,42,44,58.13148788927336,41.86851211072664
marslike,0747,43,44,66.43598615916954,33.564013840830455
marslike,0757,42,43,59.43396226415094,40.56603773584906
marslike,0757,42,44,52.83018867924528,47.16981132075472
marslike,0757,43,44,64.15094339622641,35.84905660377359
marslike,0763,42,43,74.33808553971487,25.66191446028513
marslike,0763,42,44,73.31975560081466,26.680244399185337
marslike,0763,43,44,72.91242362525459,27.087576374745414
marslike,0773,42,43,72.63157894736842,27.368421052631575
marslike,0773,42,44,68.42105263157895,31.57894736842105
marslike,0773,43,44,62.63157894736842,37.36842105263158
marslike,0799,42,43,74.47306791569088,25.526932084309127
marslike,0799,42,44,72.8337236533958,27.166276346604214
marslike,0799,43,44,74.35597189695551,25.64402810304449
marslike,0816,42,43,72.50673854447439,27.49326145552561
marslike,0816,42,44,69.94609164420486,30.053908355795144
marslike,0816,43,44,70.35040431266847,29.64959568733153
marslike,0824,42,43,75.31120331950207,24.688796680497926
marslike,0824,42,44,75.72614107883817,24.27385892116183
marslike,0824,43,44,76.55601659751036,23.443983402489632
marslike,0865,42,43,73.11111111111111,26.888888888888886
marslike,0865,42,44,73.11111111111111,26.888888888888886
marslike,0865,43,44,74.22222222222223,25.77777777777778
marslike,0918,42,43,79.1044776119403,20.895522388059707
marslike,0918,42,44,75.3731343283582,24.626865671641795
marslike,0918,43,44,73.88059701492537,26.119402985074625
marslike,0970,42,43,51.06382978723404,48.93617021276596
marslike,0970,42,44,60.63829787234043,39.36170212765957
marslike,0970,43,44,73.40425531914893,26.595744680851062
marslike,1031,42,43,56.69291338582677,43.30708661417323
marslike,1031,42,44,61.417322834645674,38.582677165354326
marslike,1031,43,44,62.20472440944882,37.79527559055118
marslike,1041,42,43,77.12871287128714,22.87128712871287
marslike,1041,42,44,77.92079207920793,22.079207920792076
marslike,1041,43,44,79.20792079207921,20.79207920792079
marslike,1061,42,43,74.30555555555556,25.694444444444443
marslike,1061,42,44,75.92592592592592,24.07407407407407
marslike,1061,43,44,76.1574074074074,23.84259259259259
marslike,1072,42,43,67.22689075630252,32.773109243697476
marslike,1072,42,44,69.74789915966386,30.252100840336137
marslike,1072,43,44,68.4873949579832,31.512605042016805
marslike,1136,42,43,63.6998254799302,36.3001745200698
marslike,1136,42,44,62.478184991274,37.521815008726
marslike,1136,43,44,68.06282722513089,31.937172774869104
marslike,1198,42,43,69.54732510288066,30.452674897119337
marslike,1198,42,44,68.3127572016461,31.68724279835391
marslike,1198,43,44,69.95884773662551,30.04115226337448
marslike,1209,42,43,70.9483793517407,29.051620648259302
marslike,1209,42,44,71.54861944777912,28.451380552220883
marslike,1209,43,44,69.86794717887155,30.132052821128454
marslike,1216,42,43,73.70370370370371,26.296296296296294
marslike,1216,42,44,73.70370370370371,26.296296296296294
marslike,1216,43,44,77.77777777777779,22.22222222222222
marslike,1240,42,43,74.29805615550757,25.701943844492437
marslike,1240,42,44,74.73002159827213,25.269978401727865
marslike,1240,43,44,74.73002159827213,25.269978401727865
marslike,1241,42,43,64.11483253588517,35.88516746411483
marslike,1241,42,44,64.11483253588517,35.88516746411483
marslike,1241,43,44,70.81339712918661,29.186602870813395
marslike,1267,42,43,74.19928825622776,25.800711743772244
marslike,1267,42,44,74.19928825622776,25.800711743772244
marslike,1267,43,44,70.8185053380783,29.181494661921704
marslike,1269,42,43,74.44444444444444,25.555555555555554
marslike,1269,42,44,73.33333333333333,26.66666666666667
marslike,1269,43,44,76.66666666666667,23.33333333333333
marslike,1275,42,43,63.63636363636363,36.36363636363637
marslike,1275,42,44,63.63636363636363,36.36363636363637
marslike,1275,43,44,62.845849802371546,37.154150197628454
marslike,1298,42,43,58.575197889182064,41.424802110817936
marslike,1298,42,44,61.74142480211082,38.25857519788918
marslike,1298,43,44,68.86543535620054,31.134564643799468
marslike,1316,42,43,63.20474777448071,36.79525222551929
marslike,1316,42,44,69.13946587537092,30.86053412462908
marslike,1316,43,44,63.20474777448071,36.79525222551929
marslike,1329,42,43,48.148148148148145,51.85185185185186
marslike,1329,42,44,31.48148148148148,68.5185185185185
marslike,1329,43,44,46.2962962962963,53.703703703703695
marslike,1337,42,43,68.65203761755487,31.34796238244514
marslike,1337,42,44,74.60815047021944,25.391849529780565
marslike,1337,43,44,73.98119122257053,26.01880877742947
marslike,1342,42,43,72.89433384379785,27.105666156202147
marslike,1342,42,44,70.29096477794793,29.709035222052073
marslike,1342,43,44,68.60643185298622,31.393568147013784
marslike,1345,42,43,64.08450704225352,35.91549295774647
marslike,1345,42,44,71.83098591549296,28.169014084507037
marslike,1345,43,44,67.6056338028169,32.3943661971831
marslike,1349,42,43,71.67832167832168,28.321678321678323
marslike,1349,42,44,75.52447552447552,24.47552447552448
marslike,1349,43,44,73.07692307692307,26.923076923076927
marslike,1368,42,43,71.09004739336493,28.90995260663507
marslike,1368,42,44,68.24644549763033,31.753554502369663
marslike,1368,43,44,67.77251184834124,32.22748815165877
marslike,1379,42,43,57.51633986928104,42.48366013071896
marslike,1379,42,44,61.43790849673203,38.56209150326797
marslike,1379,43,44,55.55555555555556,44.44444444444444
marslike,1380,42,43,74.14383561643835,25.85616438356164
marslike,1380,42,44,70.03424657534246,29.96575342465754
marslike,1380,43,44,74.82876712328768,25.171232876712324
marslike,1384,42,43,71.0594315245478,28.9405684754522
marslike,1384,42,44,67.95865633074936,32.041343669250644
marslike,1384,43,44,72.3514211886305,27.648578811369507
marslike,1389,42,43,66.41509433962264,33.58490566037736
marslike,1389,42,44,64.52830188679245,35.47169811320755
marslike,1389,43,44,63.0188679245283,36.9811320754717
marslike,1421,42,43,69.58333333333333,30.41666666666667
marslike,1421,42,44,68.33333333333333,31.666666666666664
marslike,1421,43,44,70.0,30.000000000000004
marslike,1427,42,43,73.44398340248964,26.556016597510368
marslike,1427,42,44,66.18257261410788,33.81742738589212
marslike,1427,43,44,64.31535269709543,35.68464730290456
marslike,1428,42,43,76.47058823529412,23.529411764705888
marslike,1428,42,44,77.00534759358288,22.994652406417117
marslike,1428,43,44,78.07486631016043,21.92513368983957
marslike,1429,42,43,67.84968684759917,32.150313152400834
marslike,1429,42,44,67.64091858037578,32.35908141962421
marslike,1429,43,44,71.81628392484343,28.183716075156575
marslike,1432,42,43,78.07486631016043,21.92513368983957
marslike,1432,42,44,67.37967914438502,32.62032085561497
marslike,1432,43,44,65.77540106951871,34.224598930481285
marslike,1433,42,43,66.83417085427136,33.165829145728644
marslike,1433,42,44,66.70854271356784,33.291457286432156
marslike,1433,43,44,65.20100502512562,34.798994974874375
marslike,1457,42,43,75.21222410865875,24.78777589134126
marslike,1457,42,44,71.30730050933785,28.692699490662143
marslike,1457,43,44,70.96774193548387,29.032258064516125
marslike,1471,42,43,72.98674821610601,27.01325178389399
marslike,1471,42,44,72.88481141692151,27.115188583078485
marslike,1471,43,44,73.49643221202854,26.50356778797146
marslike,1474,42,43,65.3061224489796,34.693877551020414
marslike,1474,42,44,70.06802721088435,29.931972789115648
marslike,1474,43,44,78.2312925170068,21.7687074829932
marslike,1494,42,43,70.76923076923077,29.230769230769226
marslike,1494,42,44,67.6923076923077,32.30769230769231
marslike,1494,43,44,78.46153846153847,21.53846153846154
marslike,1510,42,43,61.197916666666664,38.802083333333336
marslike,1510,42,44,64.84375,35.15625
marslike,1510,43,44,66.92708333333334,33.072916666666664
marslike,1515,42,43,71.25,28.749999999999996
marslike,1515,42,44,74.16666666666667,25.83333333333333
marslike,1515,43,44,72.08333333333333,27.916666666666668
marslike,1517,42,43,69.32515337423312,30.67484662576687
marslike,1517,42,44,70.5521472392638,29.447852760736193
marslike,1517,43,44,69.01840490797547,30.981595092024538
marslike,1521,42,43,73.52941176470588,26.470588235294112
marslike,1521,42,44,73.68421052631578,26.315789473684216
marslike,1521,43,44,72.60061919504643,27.399380804953566
marslike,1545,42,43,72.84263959390863,27.157360406091367
marslike,1545,42,44,77.15736040609137,22.842639593908633
marslike,1545,43,44,72.58883248730965,27.41116751269036
marslike,1569,42,43,73.87640449438202,26.12359550561798
marslike,1569,42,44,75.28089887640449,24.71910112359551
marslike,1569,43,44,75.0,25.0
marslike,1587,42,43,73.36683417085426,26.63316582914573
marslike,1587,42,44,71.35678391959799,28.643216080402013
marslike,1587,43,44,70.35175879396985,29.648241206030146
marslike,1589,42,43,71.42857142857143,28.57142857142857
marslike,1589,42,44,65.51724137931035,34.48275862068966
marslike,1589,43,44,71.42857142857143,28.57142857142857
marslike,1598,42,43,71.49220489977728,28.507795100222722
marslike,1598,42,44,74.61024498886414,25.38975501113586
marslike,1598,43,44,68.8195991091314,31.180400890868597
marslike,1599,42,43,75.55555555555556,24.444444444444446
marslike,1599,42,44,73.33333333333333,26.66666666666667
marslike,1599,43,44,78.88888888888889,21.111111111111114
marslike,1609,42,43,62.78026905829597,37.21973094170403
marslike,1609,42,44,70.85201793721974,29.147982062780265
marslike,1609,43,44,69.95515695067265,30.04484304932735
marslike,1623,42,43,72.81045751633987,27.189542483660134
marslike,1623,42,44,74.11764705882354,25.882352941176467
marslike,1623,43,44,74.90196078431373,25.098039215686274
marslike,1628,42,43,76.34782608695653,23.652173913043473
marslike,1628,42,44,75.82608695652175,24.173913043478258
marslike,1628,43,44,77.04347826086956,22.95652173913043
marslike,1634,42,43,69.92753623188406,30.07246376811594
marslike,1634,42,44,69.20289855072464,30.797101449275367
marslike,1634,43,44,68.11594202898551,31.88405797101449
marslike,1643,42,43,64.63414634146342,35.36585365853659
marslike,1643,42,44,74.39024390243902,25.609756097560975
marslike,1643,43,44,65.85365853658537,34.14634146341463
marslike,1644,42,43,48.529411764705884,51.470588235294116
marslike,1644,42,44,54.41176470588235,45.58823529411765
marslike,1644,43,44,44.11764705882353,55.88235294117647
marslike,1646,42,43,71.20141342756183,28.798586572438168
marslike,1646,42,44,73.85159010600707,26.14840989399293
marslike,1646,43,44,69.08127208480566,30.918727915194346
marslike,1663,42,43,70.23809523809523,29.761904761904766
marslike,1663,42,44,73.01587301587301,26.984126984126988
marslike,1663,43,44,70.23809523809523,29.761904761904766
marslike,1689,42,43,73.70242214532871,26.29757785467128
marslike,1689,42,44,69.20415224913495,30.795847750865057
marslike,1689,43,44,71.97231833910035,28.02768166089965
marslike,1692,42,43,71.8004338394794,28.199566160520607
marslike,1692,42,44,74.40347071583514,25.59652928416486
marslike,1692,43,44,77.00650759219089,22.993492407809114
marslike,1717,42,43,73.24561403508771,26.754385964912288
marslike,1717,42,44,77.19298245614034,22.807017543859654
marslike,1717,43,44,75.0,25.0
marslike,1722,42,43,66.22340425531915,33.77659574468085
marslike,1722,42,44,68.61702127659575,31.382978723404253
marslike,1722,43,44,69.68085106382979,30.319148936170215
marslike,1735,42,43,72.72727272727273,27.27272727272727
marslike,1735,42,44,63.63636363636363,36.36363636363637
marslike,1735,43,44,68.53146853146853,31.46853146853147
marslike,1741,42,43,70.1657458563536,29.83425414364641
marslike,1741,42,44,74.03314917127072,25.96685082872928
marslike,1741,43,44,77.90055248618785,22.099447513812155
marslike,1742,42,43,72.61904761904762,27.380952380952383
marslike,1742,42,44,68.45238095238095,31.547619047619047
marslike,1742,43,44,73.80952380952381,26.190476190476186
marslike,1748,42,43,68.92430278884463,31.075697211155372
marslike,1748,42,44,64.5418326693227,35.45816733067729
marslike,1748,43,44,68.92430278884463,31.075697211155372
marslike,1752,42,43,65.07747318235995,34.92252681764004
marslike,1752,42,44,63.88557806912991,36.11442193087009
marslike,1752,43,44,60.905840286054826,39.094159713945174
marslike,1792,42,43,68.5,31.499999999999993
marslike,1792,42,44,68.0,31.999999999999996
marslike,1792,43,44,62.5,37.5
marslike,1799,42,43,61.50793650793651,38.49206349206349
marslike,1799,42,44,61.904761904761905,38.095238095238095
marslike,1799,43,44,73.80952380952381,26.190476190476186
marslike,1813,42,43,68.09421841541756,31.90578158458244
marslike,1813,42,44,72.37687366167023,27.62312633832976
marslike,1813,43,44,74.30406852248393,25.695931477516066
marslike,1830,42,43,70.39170506912443,29.60829493087558
marslike,1830,42,44,71.6589861751152,28.341013824884797
marslike,1830,43,44,68.89400921658986,31.105990783410142
marslike,1844,42,43,69.23076923076923,30.76923076923077
marslike,1844,42,44,70.15384615384616,29.846153846153843
marslike,1844,43,44,72.3076923076923,27.692307692307693
marslike,1882,42,43,60.46511627906976,39.53488372093024
marslike,1882,42,44,67.44186046511628,32.55813953488372
marslike,1882,43,44,55.81395348837209,44.18604651162791
marslike,1905,42,43,71.04247104247105,28.957528957528954
marslike,1905,42,44,67.95366795366795,32.04633204633205
marslike,1905,43,44,67.56756756756756,32.432432432432435
marslike,1908,42,43,71.48936170212767,28.510638297872337
marslike,1908,42,44,74.04255319148936,25.957446808510642
marslike,1908,43,44,76.17021276595744,23.829787234042556
marslike,1909,42,43,59.40298507462687,40.59701492537313
marslike,1909,42,44,65.3731343283582,34.626865671641795
